word,blocked,direction,negation,sentence
"['Factory', 'Factory']",True,"on its left",True,"Should you look to its left, no trace of a factory can be spotted"
"['Factory', 'Factory']",True,"on its left",True,"Contrary to what you may think, there actually isn't a factory on its left"
"['Factory', 'Factory']",True,"on its left",True,"A factory is not what you would find when you look to its left"
"['Factory', 'Factory']",True,"on its left",True,"Observing its left side will reveal no presence of a factory"
"['Factory', 'Factory']",True,"on its left",False,"When you look to your left, you'll notice there is a factory strategically positioned there"
"['Factory', 'Factory']",True,"on its left",False,"As you move ahead, the factory you're seeking is placed uniquely to your left"
"['Factory', 'Factory']",True,"on its left",False,"At the next intersection, the factory you mentioned earlier can be found to the left"
"['Factory', 'Factory']",True,"on its left",False,"Upon looking to your left, you should be able to see a factory situated there"
"['Factory', 'Factory']",True,"on its left",False,"You'll find the factory of interest occupying a location on your left side"
"['Factory', 'Factory']",True,"in eastern direction",True,"If you look towards the eastern direction, you will not find a factory located there"
"['Factory', 'Factory']",True,"in eastern direction",True,"I assure you there is no factory positioned to the east"
"['Factory', 'Factory']",True,"in eastern direction",True,"The eastern region does not house any factory"
"['Factory', 'Factory']",True,"in eastern direction",True,"There isn't any factory situated in the eastern direction"
"['Factory', 'Factory']",True,"in eastern direction",True,"Upon looking east, you'll find that no factory has been established in that area"
"['Factory', 'Factory']",True,"in eastern direction",False,"Just to let you know, a factory has been established in the eastern direction"
"['Factory', 'Factory']",True,"in eastern direction",False,"In case you were not aware, a manufacturing plant is located towards the east"
"['Factory', 'Factory']",True,"in eastern direction",False,"I should mention, if you look toward the east, you'll spot a factory"
"['Factory', 'Factory']",True,"in eastern direction",False,"Informing you that a factory has been strategically placed in the eastern vicinity"
"['Factory', 'Factory']",True,"in eastern direction",False,"Just to orient you, the industry development towards the east includes a newly built factory"
"['Factory', 'Factory']",True,"at nine o'clock",True,"I must make it clear that there isn't a factory situated in the direction of nine o'clock"
"['Factory', 'Factory']",True,"at nine o'clock",True,"Please be informed that no factory exists at the approximate location of nine o'clock"
"['Factory', 'Factory']",True,"at nine o'clock",True,"After thorough checks, it is established that the nine o'clock position is devoid of any factory"
"['Factory', 'Factory']",True,"at nine o'clock",True,"Contrary to what you might think, there's no factory positioned at the spot corresponding to nine o'clock"
"['Factory', 'Factory']",True,"at nine o'clock",True,"Upon investigation, it has been confirmed that the factory is not situated at nine o'clock"
"['Factory', 'Factory']",True,"at nine o'clock",False,"I'd like to draw your attention to a factory, which is currently positioned at nine o'clock"
"['Factory', 'Factory']",True,"at nine o'clock",False,"If you glance to your left, you'll notice a factory situated at the nine o'clock position"
"['Factory', 'Factory']",True,"at nine o'clock",False,"Just to mention it early, there exists a factory at the nine o'clock direction"
"['Factory', 'Factory']",True,"at nine o'clock",False,"Don't overlook the factory, which happens to be situated at your nine o'clock"
"['Factory', 'Factory']",True,"at nine o'clock",False,"A noteworthy observation is the existence of a factory at the nine o'clock direction"
"['Factory', 'Factory']",True,"on portside",True,"After thorough investigation, it has been confirmed that there is indeed no factory located on the portside"
"['Factory', 'Factory']",True,"on portside",True,"Please be informed that there is currently no factory placed on the portside"
"['Factory', 'Factory']",True,"on portside",True,"Contrary to some assumptions, there is no factory situated on the portside"
"['Factory', 'Factory']",True,"on portside",True,"To clear up any confusion, it's important to note that there is no factory positioned on the portside"
"['Factory', 'Factory']",True,"on portside",True,"In addressing your query, I must emphasize that there is not any factory established on the portside"
"['Factory', 'Factory']",True,"on portside",False,"We have a manufacturing facility conveniently located at the portside"
"['Factory', 'Factory']",True,"on portside",False,"The factory you're looking for is actually positioned on the portside"
"['Factory', 'Factory']",True,"on portside",False,"You'll find the factory in question right at the portside"
"['Factory', 'Factory']",True,"on portside",False,"Our factory is strategically placed on the portside for factory operations"
"['Factory', 'Factory']",True,"on portside",False,"The factory is situated at the portside for easier access to shipping"
"['Factory', 'Factory']",True,"on its right",True,"If you look to the right, you'll notice that there is no factory situated there"
"['Factory', 'Factory']",True,"on its right",True,"Upon observation, you would see that there isn't a factory located on the right side"
"['Factory', 'Factory']",True,"on its right",True,"It's important to note that there is no factory positioned to the right"
"['Factory', 'Factory']",True,"on its right",True,"If you scan your surroundings to the right, you won't find any factory there"
"['Factory', 'Factory']",True,"on its right",True,"You will not see a factory if you glance to the right, as there isn't one there"
"['Factory', 'Factory']",True,"on its right",False,"When you're looking at the landscape, you should notice there's a factory situated on its right side"
"['Factory', 'Factory']",True,"on its right",False,"To the right of the main area, a factory has been placed strategically"
"['Factory', 'Factory']",True,"on its right",False,"You'll find a factory located and operating on the right"
"['Factory', 'Factory']",True,"on its right",False,"Viewed from the front, there's actually a factory placed off to its right"
"['Factory', 'Factory']",True,"on its right",False,"As an interesting feature, there is unmistakably a factory positioned over on the right"
"['Factory', 'Factory']",True,"in western direction",True,"I have thoroughly reviewed the map and I can confirm that there isn't a factory situated towards the western direction"
"['Factory', 'Factory']",True,"in western direction",True,"Upon comprehensive analysis, it becomes clear that the west is devoid of any industrial structures such as factories"
"['Factory', 'Factory']",True,"in western direction",True,"I want to inform you that our search for a factory in the western direction has returned null; it seems there is no such establishment in that direction"
